id,seed,name,n_flows,n_tasks,n_procs,utilization,holistic_invslack,holistic_system_slack,holistic_avg_wcrt,holistic_max_wcrt,holistic_schedulable,V1_iter_invslack,V1_iter_system_slack,V1_iter_avg_wcrt,V1_iter_max_wcrt,V1_iter_schedulable,V2_2pass_invslack,V2_2pass_system_slack,V2_2pass_avg_wcrt,V2_2pass_max_wcrt,V2_2pass_schedulable,V2_5pass_invslack,V2_5pass_system_slack,V2_5pass_avg_wcrt,V2_5pass_max_wcrt,V2_5pass_schedulable,V3_oneshot_invslack,V3_oneshot_system_slack,V3_oneshot_avg_wcrt,V3_oneshot_max_wcrt,V3_oneshot_schedulable
59,1059,sys_59,3,12,3,0.7681818181818181,10.955915233480685,-10.955915233480685,3124.885697752948,8350.587941281381,False,12.630454154762031,-12.630454154762031,2453.8027631498067,4559.972058731154,False,2.8911226480896146,-2.8911226480896146,947.3103665719851,1343.2258055375794,False,30.20037596445294,-30.20037596445294,6216.11262617484,10437.865166077909,False,inf,-inf,inf,inf,False
60,1060,sys_60,3,12,3,0.7727272727272728,9.266986520742499,-9.266986520742499,2471.9944396418628,5758.743929734084,False,9.127667848436653,-9.127667848436653,2384.173867370345,5680.600205982329,False,2.0260327924267973,-2.0260327924267973,909.79228594389,1525.3806580619535,False,28.637065133887166,-28.637065133887166,6051.181995014643,16623.40440304421,False,inf,-inf,inf,inf,False
61,1061,sys_61,3,12,3,0.7772727272727272,9.078267733375432,-9.078267733375432,1686.3723677368491,4810.016398229413,False,9.240926768610066,-9.240926768610066,2338.36676347984,4887.6480555238295,False,2.7827583704257686,-2.7827583704257686,917.0693055377933,1805.3826583741268,False,58.714865200759846,-58.714865200759846,13821.465975385567,28499.885936004444,False,inf,-inf,inf,inf,False
62,1062,sys_62,3,12,3,0.7818181818181816,9.089405142052497,-9.089405142052497,2016.793800293113,3101.378589445996,False,9.345222327864015,-9.345222327864015,2113.6231274145775,3180.0141414649497,False,0.4615130857595301,-0.4615130857595301,298.66935616622135,449.2539776678711,False,1.2243742377221285,-1.2243742377221285,455.3866390167052,683.7495906506211,False,inf,-inf,inf,inf,False
63,1063,sys_63,3,12,3,0.7863636363636365,9.143884676020527,-9.143884676020527,1759.2978017907146,5009.037650042533,False,16.324468684550133,-16.324468684550133,3062.6989611596723,8554.801112145336,False,1.3545402420287598,-1.3545402420287598,561.6115171450539,1162.6690461833134,False,17.66577730843458,-17.66577730843458,3293.2223067296127,9217.137644149336,False,-0.0790912224358103,0.0790912224358103,263.32420808225356,636.7461257827723,True
64,1064,sys_64,3,12,3,0.790909090909091,9.37142509097267,-9.37142509097267,1081.90165435079,2878.8427703750017,False,9.360920739295025,-9.360920739295025,1036.6281321756394,2875.927030578454,False,1.4278652765652957,-1.4278652765652957,302.1806854992994,673.9134051084402,False,4.633380427921436,-4.633380427921436,599.2119966066606,1563.6825581288283,False,inf,-inf,inf,inf,False
65,1065,sys_65,3,12,3,0.7954545454545454,9.137244135620222,-9.137244135620222,2690.2013042330045,6076.615441486136,False,17.20529076637056,-17.20529076637056,3917.9633832367767,10912.882190432114,False,2.056272029983755,-2.056272029983755,815.8408350301992,1832.0353700000137,False,44.8104355081814,-44.8104355081814,9653.74573877419,27460.36260605342,False,inf,-inf,inf,inf,False
66,1066,sys_66,3,12,3,0.7999999999999998,1.0145186046060666,-1.0145186046060666,713.6403294688592,1631.9560898252544,False,0.33594967883412374,-0.33594967883412374,486.86234988384325,1082.2492326894023,False,0.13533469521262873,-0.13533469521262873,426.9569075663307,919.731575377762,False,0.3227432190234993,-0.3227432190234993,482.9831076704236,1071.5507152055216,False,0.33594967883412374,-0.33594967883412374,486.86234988384325,1082.2492326894023,False
67,1067,sys_67,3,12,3,0.8045454545454543,9.520808453084356,-9.520808453084356,1491.0258352165395,4132.404067891423,False,9.78217326165046,-9.78217326165046,1682.892557395383,4235.063954053079,False,3.6340933282388543,-3.6340933282388543,877.9369737427014,1820.197203095035,False,41.9750395532299,-41.9750395532299,5945.102186275584,16879.903199406544,False,inf,-inf,inf,inf,False
68,1068,sys_68,3,12,3,0.8090909090909091,9.169000546753718,-9.169000546753718,1887.9508132876226,3897.362450432983,False,14.371516731898156,-14.371516731898156,2290.790584595545,5891.274353036291,False,4.764701104378574,-4.764701104378574,1063.490604858596,2209.374413825443,False,81.34658278629611,-81.34658278629611,11172.940206434456,31560.080874932635,False,inf,-inf,inf,inf,False
69,1069,sys_69,3,12,3,0.8136363636363636,9.819453542325622,-9.819453542325622,3586.8821336469005,10569.06970032288,False,9.564518444018459,-9.564518444018459,3619.5907996988876,10320.034311194724,False,0.9142196459708816,-0.9142196459708816,773.5022991826482,1869.9207664091423,False,96.61212291215678,-96.61212291215678,32009.95226724174,95353.18272953309,False,2.4656254838249985,-2.4656254838249985,460.6383532485557,939.8243286828614,False
70,1070,sys_70,3,12,3,0.818181818181818,1.800710764221794,-1.800710764221794,412.3727702123574,894.4563457410575,False,1.0745381684071336,-1.0745381684071336,304.74030396542315,662.5403283046202,False,0.8521932281019909,-0.8521932281019909,280.9198742672742,591.5305527362345,False,1.0624762405155497,-1.0624762405155497,303.45618676832254,658.688139038123,False,1.0745381684071336,-1.0745381684071336,304.74030396542315,662.5403283046202,False
71,1071,sys_71,3,12,3,0.8227272727272728,9.05514272904406,-9.05514272904406,1615.4817844887855,4103.97179195114,False,11.39419604013386,-11.39419604013386,2643.517172956627,5058.648325865946,False,0.6801300476578225,-0.6801300476578225,508.7952599554483,717.1622987241528,False,5.400041996567447,-5.400041996567447,1603.5853590151582,2612.155046327475,False,inf,-inf,inf,inf,False
72,1072,sys_72,3,12,3,0.8272727272727273,2.944635548519991,-2.944635548519991,1341.6754729078013,2886.5810453050763,False,1.419663452849548,-1.419663452849548,861.5819212007596,1770.6463811678395,False,0.467133914090915,-0.467133914090915,579.9949448231821,1073.6101967463214,False,1.2724402797530963,-1.2724402797530963,819.1102216671547,1662.912316597709,False,1.4196634528495486,-1.4196634528495486,861.5819212007597,1770.64638116784,False
73,1073,sys_73,3,12,3,0.8318181818181817,9.000069142370046,-9.000069142370046,1187.0943954456582,2855.3023435452938,False,5.889576112114841,-5.889576112114841,847.9518629159846,1967.1686804250332,False,3.6949250865375896,-3.6949250865375896,629.2956240674495,1340.53379146769,False,5.652851756372693,-5.652851756372693,824.6660372923752,1899.577186996158,False,5.889576112114841,-5.889576112114841,847.9518629159846,1967.1686804250332,False
74,1074,sys_74,3,12,3,0.8363636363636363,9.102912742555432,-9.102912742555432,3164.795426348662,6793.920512049688,False,10.09815308309002,-10.09815308309002,3355.3957944290414,7463.191239836551,False,1.9893694313398733,-1.9893694313398733,1046.2734634890123,2010.2656347932764,False,13.564523427530506,-13.564523427530506,4518.737158889727,9794.226376491424,False,inf,-inf,inf,inf,False
75,1075,sys_75,3,12,3,0.8409090909090908,6.865954773092038,-6.865954773092038,2236.365450289129,5079.48083795534,False,4.969596170960387,-4.969596170960387,1749.3268603996219,3854.897496290252,False,1.37427897071376,-1.37427897071376,800.7361664429955,1533.2028830061718,False,4.0222451008702835,-4.0222451008702835,1501.8455117350184,3243.1406598792037,False,4.969596170960389,-4.969596170960389,1749.3268603996223,3854.897496290253,False
76,1076,sys_76,3,12,3,0.8454545454545456,9.188610365019986,-9.188610365019986,1197.0231138132278,3113.6242937610164,False,7.41885175913511,-7.41885175913511,1075.3717881874034,2572.788675167316,False,4.6722448824141924,-4.6722448824141924,795.1366581379253,1733.4296663931545,False,6.891012518093934,-6.891012518093934,1021.602561501722,2411.481781957551,False,7.418851759135113,-7.418851759135113,1075.3717881874036,2572.7886751673163,False
77,1077,sys_77,3,12,3,0.85,9.095220360015203,-9.095220360015203,2471.4498213109605,5157.60462877551,False,9.01506071499524,-9.01506071499524,2478.7008157950736,5116.651411168346,False,0.7185263464241979,-0.7185263464241979,447.17226447109664,877.987713284226,False,1.9824500623903842,-1.9824500623903842,763.8017537272943,1523.7208994270322,False,inf,-inf,inf,inf,False
78,1078,sys_78,3,12,3,0.8545454545454545,13.010593194234488,-13.010593194234488,1990.8945801739135,5174.422093635927,False,14.747539768739104,-14.747539768739104,2054.3296680885824,5049.813116360672,False,2.191482436182984,-2.191482436182984,520.4552322562546,1023.4227125982343,False,41.1163784076326,-41.1163784076326,7677.685872417052,13505.59155396892,False,inf,-inf,inf,inf,False
79,1079,sys_79,3,12,3,0.859090909090909,9.702019009565962,-9.702019009565962,3145.055290434815,5710.066985326479,False,14.184662992694426,-14.184662992694426,3003.226249093765,8101.783669080744,False,4.583501834211803,-4.583501834211803,1295.6583187544227,2979.0798780627174,False,152.21022721986162,-152.21022721986162,27905.433754824448,81745.38463074368,False,inf,-inf,inf,inf,False
80,1080,sys_80,3,12,3,0.8636363636363636,10.459672013908191,-10.459672013908191,2828.73574598596,4516.957106550645,False,22.87195553310912,-22.87195553310912,3950.2241187066525,7782.461012230971,False,6.710029344458587,-6.710029344458587,1582.4037039077355,2513.535294298983,False,960.3037817009953,-960.3037817009953,108498.71762859997,313393.22794992704,False,inf,-inf,inf,inf,False
81,1081,sys_81,3,12,3,0.8681818181818182,9.052041297893277,-9.052041297893277,1605.3374313784864,4397.181594673459,False,20.418630453311916,-20.418630453311916,3268.0554412560273,9369.401181445039,False,5.941883913003741,-5.941883913003741,1157.1447797191488,3036.669196834402,False,226.52265503802323,-226.52265503802323,33366.693422775155,99527.8870684815,False,inf,-inf,inf,inf,False
82,1082,sys_82,3,12,3,0.8727272727272727,9.09402142480419,-9.09402142480419,1876.2751413265669,4583.084854092989,False,10.371386656394442,-10.371386656394442,2161.701627841359,5163.059177474201,False,4.835732698398093,-4.835732698398093,1323.8997005193116,2649.653395508058,False,52.00721925240704,-52.00721925240704,9482.78105947621,24067.373496584943,False,inf,-inf,inf,inf,False
83,1083,sys_83,3,12,3,0.8772727272727273,11.123493620823165,-11.123493620823165,1631.600144519145,4541.901379719879,False,17.222448461989185,-17.222448461989185,2608.1121006837147,6826.791550352091,False,1.3984279112180376,-1.3984279112180376,614.1289090042463,898.5382745126751,False,19.606851335331665,-19.606851335331665,2907.247124379263,7720.075535889169,False,1.3842336147270973,-1.3842336147270973,632.2726414242445,893.2205751074787,False
84,1084,sys_84,3,12,3,0.8818181818181818,9.38831775650758,-9.38831775650758,2545.402773350334,7345.5416155258745,False,11.36502769796335,-11.36502769796335,4736.7295061049235,6685.657359758309,False,2.0427268244146943,-2.0427268244146943,1301.7282692250383,1500.965236495277,False,26.734372093307144,-26.734372093307144,11532.647005692126,15084.490135295262,False,inf,-inf,inf,inf,False
85,1085,sys_85,3,12,3,0.8863636363636362,9.592172531601767,-9.592172531601767,2571.7043953384346,7229.344831249491,False,10.029667711143919,-10.029667711143919,2987.7320634914017,7527.943018305395,False,10.029667711143919,-10.029667711143919,3902.341126680114,7527.943018305395,False,325.0866170124676,-325.0866170124676,87760.14655339521,222559.8754368313,False,inf,-inf,inf,inf,False
86,1086,sys_86,3,12,3,0.890909090909091,4.231338447398202,-4.231338447398202,2026.1254085368873,5299.071507017725,False,2.5566706182106493,-2.5566706182106493,1381.990761597526,3602.720818451485,False,0.6471880974451496,-0.6471880974451496,727.1513925824493,1668.5151613945886,False,1.8087399140993647,-1.8087399140993647,1128.8287807803868,2845.1062379322348,False,2.5566706182106516,-2.5566706182106516,1381.9907615975264,3602.7208184514866,False
87,1087,sys_87,3,12,3,0.8954545454545455,9.001118295473795,-9.001118295473795,1856.439390763189,4631.984233632823,False,7.411420897568126,-7.411420897568126,1554.8440779053537,3895.7212412553945,False,2.121322888826895,-2.121322888826895,719.2166420155336,1445.630176744,False,5.258549131316186,-5.258549131316186,1222.0769934140399,2898.6259381406126,False,7.411420897568131,-7.411420897568131,1554.8440779053547,3895.7212412553968,False
88,1088,sys_88,3,12,3,0.8999999999999999,10.482058983299472,-10.482058983299472,2167.8729827526527,6203.164242585411,False,18.721823888515697,-18.721823888515697,3700.2174675008628,10654.684227083853,False,3.5141887681241615,-3.5141887681241615,960.7192396467025,2438.7833568384776,False,36.908895761062894,-36.908895761062894,6975.537627704162,20480.221099974624,False,inf,-inf,inf,inf,False
89,1089,sys_89,3,12,3,0.9045454545454547,9.760171101625689,-9.760171101625689,2756.6794594669063,6121.348597989186,False,14.079219987998504,-14.079219987998504,2950.7417179487798,6214.853998785168,False,6.610144528823862,-6.610144528823862,1924.6229151277546,3136.4975903220934,False,169.20158495695466,-169.20158495695466,39685.84854746743,70148.05816953296,False,0.6124922841730251,-0.6124922841730251,411.92014185411443,664.583720396609,False
90,1090,sys_90,3,12,3,0.9090909090909088,9.858991378233387,-9.858991378233387,3536.564626722078,4973.878815040109,False,14.770198532498515,-14.770198532498515,3384.2864843476036,7223.420081813524,False,17.06256031569109,-17.06256031569109,4812.1523643997325,8273.419046973773,False,1175.5916114831405,-1175.5916114831405,185831.78237880665,538928.8826622103,False,inf,-inf,inf,inf,False
91,1091,sys_91,3,12,3,0.9136363636363636,9.237523271155943,-9.237523271155943,1960.987917272984,5596.824379088612,False,9.354019174870478,-9.354019174870478,2128.9222195759494,5660.512352898692,False,11.283857344230839,-11.283857344230839,3038.597513233502,6715.549301571948,False,9611.792853222782,-9611.792853222782,1870900.3114506304,5255286.065491037,False,1.6416779837148048,-1.6416779837148048,571.7350093107717,916.2979103152159,False
92,1092,sys_92,3,12,3,0.9181818181818183,9.072749441946156,-9.072749441946156,2484.9440605346103,5863.696536791524,False,9.288108528118315,-9.288108528118315,2538.1787718993437,5989.064524452923,False,8.40221374739305,-8.40221374739305,2366.275420596922,5473.354470545658,False,15.095980709343921,-15.095980709343921,3763.8771581202795,9370.028201893563,False,16.222915927154606,-16.222915927154606,3997.495210566481,10026.056247855578,False
93,1093,sys_93,3,12,3,0.9227272727272727,7.56091853321255,-7.56091853321255,1992.6290593540555,3967.4931761148523,False,5.462190536614257,-5.462190536614257,1589.347523254077,2994.853502846023,False,2.1324042994484036,-2.1324042994484036,807.6748254393788,1451.6891656753965,False,3.9936379007618537,-3.9936379007618537,1237.6396784595447,2314.2638512910207,False,5.462190536614261,-5.462190536614261,1589.347523254078,2994.8535028460246,False
94,1094,sys_94,3,12,3,0.9272727272727272,8.64785589526986,-8.64785589526986,2234.9326859332714,5776.640606907767,False,5.708873119765851,-5.708873119765851,1595.4217241822091,4016.928663832142,False,3.922584649119257,-3.922584649119257,1236.4330695237138,2947.390869403915,False,5.591173746230203,-5.591173746230203,1571.9191081326987,3946.456323868298,False,5.708873119765851,-5.708873119765851,1595.4217241822091,4016.928663832142,False
95,1095,sys_95,3,12,3,0.9318181818181817,9.313213767154867,-9.313213767154867,1145.5700698556855,3165.0341544126213,False,9.829547445887737,-9.829547445887737,2816.5759900327193,3323.492396931324,False,1.8045212734546712,-1.8045212734546712,640.5142677093307,860.6827917724399,False,25.47371721825117,-25.47371721825117,5722.4569848071105,8116.227859995388,False,11.050724191059523,-11.050724191059523,1328.370765530483,3698.2607469632467,False
96,1096,sys_96,3,12,3,0.9363636363636362,9.05730748769132,-9.05730748769132,3032.602760763557,7759.7578024851655,False,11.189208377853806,-11.189208377853806,3355.24672135041,9404.6348818436,False,11.438026670731862,-11.438026670731862,3608.5471607406143,9596.611680000016,False,2144.060021548823,-2144.060021548823,553223.1376612274,1655030.062408225,False,inf,-inf,inf,inf,False
97,1097,sys_97,3,12,3,0.9409090909090909,9.153292401123018,-9.153292401123018,1369.234175631397,3699.8057859780442,False,12.200364661945166,-12.200364661945166,1827.5474795956086,4810.142722559922,False,52.98134138319619,-52.98134138319619,6859.247345192846,19670.513887920235,False,172.9628466334907,-172.9628466334907,21740.190793971527,63391.13669656659,False,inf,-inf,inf,inf,False
98,1098,sys_98,3,12,3,0.9454545454545453,9.088333814285258,-9.088333814285258,1469.14161199578,3749.0972458256083,False,10.790151945026121,-10.790151945026121,1662.2015384473232,4381.538814900381,False,10.790151945026121,-10.790151945026121,1687.0035449030404,4381.538814900381,False,18.871983872213768,-18.871983872213768,2699.9113148487204,7384.965780861791,False,19.735607646744025,-19.735607646744025,2807.367285114476,7705.911694639556,False
99,1099,sys_99,3,12,3,0.9500000000000001,9.107455108926665,-9.107455108926665,1715.0638407458391,3930.6298740984757,False,9.078662738748438,-9.078662738748438,1768.3469211024876,3919.432975457918,False,5.145683721441358,-5.145683721441358,1178.864965704345,2389.9594677322616,False,9.078662738748438,-9.078662738748438,1785.1005932117969,3919.432975457918,False,10.16815154559844,-10.16815154559844,1948.0839421524518,4343.117988703085,False
